activity_key,user_key,date_key,content_key,device_key,subscription_key,minutes_watched,session_duration_mins,completion_rate,pause_count,buffering_events,stream_quality,subtitle_used,audio_language,login_count,added_to_watchlist,shared_content,content_rated,user_rating,search_performed,search_query_count,feedback_given,recommendation_shown,recommendation_clicked,recommendation_converted,recommendation_algorithm,recommendation_position,time_to_click_seconds,relevance_score,subscription_event_type,payment_amount_usd,payment_method,is_trial,cancellation_reason,auto_renewal_enabled,revenue_attributed_usd,notification_sent,notification_clicked,error_encountered,error_type,ab_test_group,platform_version,engagement_score,high_engagement,buffering_level,recommendation_success,watch_efficiency,revenue_segment
11739,16,267,169,4,1,18.08,18.18,0.83,8,1,1080p,True,English,3,False,False,False,0,True,4,"Thumbs Up",True,False,False,Editorial,20,,0.774,Cancellation,19.99,"Debit Card",False,Content,True,1.33,True,True,False,,Variant_A,v4.0,33.132,0,Low,0,0.9944994499449944,High
11740,145,186,98,1,1,164.62,211.91,0.73,7,4,720p,False,Original,6,False,False,True,4.7,False,0,,True,False,False,Content-Based,16,,0.628,,0,"Debit Card",False,,True,1.55,False,False,False,,Variant_B,v3.2,88.948,1,High,0,0.7768392241989525,High
11741,340,282,148,3,2,88.88,112.54,0.33,4,4,1080p,False,English,6,False,True,False,0,False,0,,True,False,False,Content-Based,13,,0.521,,0,"Credit Card",False,,False,1.49,True,False,False,,Variant_B,v3.3,46.652,1,High,0,0.7897636395948107,High
11742,250,26,177,1,1,44.64,43.13,0.66,2,1,1080p,True,English,4,False,False,False,0,False,0,"Thumbs Up",True,False,False,Hybrid,15,,0.855,,0,"Credit Card",False,,True,0.56,True,False,False,,Variant_A,v3.2,38.456,0,Low,0,1.035010433572919,Low
11743,343,291,82,4,1,13.32,12.18,0.35,7,2,720p,True,Spanish,6,True,False,False,0,True,3,,True,False,False,Content-Based,20,,0.834,Cancellation,13.99,"Credit Card",False,"Found Alternative",True,0.2,False,False,False,,Control,v3.2,17.328,0,Medium,0,1.0935960591133005,Low
11744,354,144,74,4,1,89.06,94.8,0.77,6,2,1080p,True,English,9,False,False,False,0,False,0,,True,True,False,Editorial,13,54.1,0.932,,0,"Debit Card",False,,True,2.2,False,False,False,,Variant_A,v4.0,60.524,1,Medium,0,0.939451476793249,Premium
11745,75,132,87,4,3,186.53,186.93,0.42,3,4,720p,False,English,8,False,False,True,4.4,False,0,,True,False,False,Trending,15,,0.733,Signup,0,"Credit Card",False,,False,1.17,True,False,False,,Variant_B,v3.3,88.812,1,High,0,0.9978601615578023,Medium
11746,290,205,24,4,1,60.15,64.59,0.82,0,1,1080p,False,English,1,False,False,False,0,True,3,,True,False,False,Trending,2,,0.568,,0,"Credit Card",False,,True,0.35,True,False,False,,Variant_B,v3.3,49.16,1,Low,0,0.9312587087784486,Low
11747,417,69,80,4,1,8.75,8.55,0.88,4,3,720p,True,German,7,False,False,False,0,False,0,,False,False,False,Content-Based,20,,0.918,,0,"Apple Pay",False,,True,1.68,False,False,False,,Control,v3.1,31.299999999999997,0,Medium,0,1.023391812865497,High
11748,282,82,112,2,1,16.65,16.66,0.96,5,2,720p,False,English,9,True,False,False,0,False,0,,True,False,False,"Collaborative Filtering",18,,0.568,,0,"Credit Card",False,,False,1.67,False,False,False,,Control,v3.3,37.25999999999999,0,Medium,0,0.9993997599039615,High
11749,66,348,165,4,3,77.48,77.58,0.43,5,3,240p,False,French,2,False,False,False,0,False,0,,False,False,False,"Collaborative Filtering",7,,0.793,Signup,19.99,"Credit Card",True,,True,1.57,True,False,False,,Control,v3.2,44.292,1,Medium,0,0.9987110079917505,High
11750,125,314,145,1,2,9.91,9.09,0.34,0,4,240p,False,Spanish,2,False,False,False,0,True,4,"Thumbs Down",True,False,False,Hybrid,9,,0.514,Cancellation,0,"Credit Card",False,Content,True,0.66,False,False,False,,Control,v3.2,14.964,0,High,0,1.0902090209020903,Low
11751,319,173,11,1,3,77.72,79.02,0.5,4,3,4K,False,Original,7,False,False,False,0,True,2,,True,False,False,"Collaborative Filtering",7,,0.778,Signup,13.99,"Debit Card",False,,True,2.14,False,False,False,,Variant_A,v4.0,47.688,1,Medium,0,0.9835484687420907,Premium
11752,87,91,18,1,2,29.96,28.02,0.51,7,3,1080p,False,English,1,False,False,False,0,True,3,,True,False,False,Content-Based,9,,0.905,Renewal,19.99,"Debit Card",False,,True,0.31,False,False,False,,Control,v4.0,27.784,0,Medium,0,1.0692362598144183,Low
11753,41,196,116,3,3,11.21,13.16,0.87,8,2,1080p,True,English,5,False,False,False,0,True,3,,True,False,False,Content-Based,12,,0.724,,0,"Debit Card",False,,True,0.38,False,False,False,,Variant_B,v4.0,31.884,0,Medium,0,0.851823708206687,Low
11754,470,198,21,2,1,275.05,295,0.47,6,4,1080p,True,Spanish,4,True,False,False,0,False,0,,True,False,False,Editorial,10,,0.683,Renewal,13.99,"Credit Card",False,,True,1.02,True,False,False,,Variant_B,v3.3,124.92,1,High,0,0.9323728813559322,Medium
11755,186,169,53,2,3,59.68,59.68,0.52,4,3,4K,False,English,1,False,False,False,0,False,0,"Thumbs Up",True,False,False,"Collaborative Filtering",10,,0.996,,0,PayPal,False,,True,2.26,False,False,False,,Variant_B,v3.1,39.672000000000004,0,Medium,0,1,Premium
11756,354,344,116,3,2,33.62,39.88,0.72,1,2,1080p,True,English,2,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",13,,0.413,,0,"Debit Card",False,,True,2.07,False,False,False,,Control,v3.3,35.448,0,Medium,0,0.8430290872617853,Premium
11757,380,331,6,1,1,64.59,80.49,0.66,6,3,1080p,True,English,8,True,False,False,0,False,0,,True,False,False,Editorial,5,,0.599,Renewal,0,PayPal,False,,True,2.28,True,True,False,,Variant_A,v3.3,47.236000000000004,1,Medium,0,0.8024599329109207,Premium
11758,335,149,180,2,1,89.04,85.03,0.91,3,2,1080p,True,French,3,False,False,False,0,False,0,,True,True,True,"Collaborative Filtering",8,85.9,0.951,,0,"Gift Card",False,,True,1.78,False,False,False,,Control,v3.3,63.51600000000001,1,Medium,1,1.0471598259437847,High
11759,266,299,84,1,2,63.01,63,0.69,8,4,4K,True,Original,8,True,False,True,3,False,0,,True,True,False,"Collaborative Filtering",10,31.3,0.786,,0,"Credit Card",False,,False,1.59,True,False,False,,Control,v3.2,47.504,1,High,0,1.00015873015873,High
11760,271,251,85,1,2,27.24,25.42,0.59,8,1,1080p,False,English,6,False,False,False,0,True,2,,True,False,False,"Collaborative Filtering",6,,0.725,,0,"Credit Card",False,,True,1.98,False,False,False,,Control,v4.0,29.996,0,Low,0,1.071597167584579,Premium
11761,42,263,21,4,2,76.56,86.5,0.48,2,2,1080p,False,English,5,False,False,False,0,False,0,,False,False,False,"Collaborative Filtering",11,,0.783,Upgrade,19.99,"Credit Card",False,,False,0.58,True,False,False,,Variant_B,v3.3,46.024,1,Medium,0,0.8850867052023121,Low
11762,93,90,171,1,2,30.34,34.24,0.55,8,2,480p,True,English,5,False,False,True,2.9,False,0,,False,False,False,"Collaborative Filtering",4,,0.593,Downgrade,7.99,PayPal,False,,True,0.37,True,False,False,,Variant_B,v4.0,29.636000000000003,0,Medium,0,0.8860981308411214,Low
11763,185,292,198,4,1,45.55,50.61,0.38,1,3,1080p,True,English,3,False,False,False,0,True,3,,False,False,False,"Collaborative Filtering",2,,0.443,Signup,19.99,"Debit Card",False,,True,2.33,True,False,False,,Control,v3.3,30.52,0,Medium,0,0.9000197589409207,Premium
11764,215,309,143,3,3,115.84,135.33,0.83,0,4,1080p,True,English,6,False,False,False,0,False,0,,True,True,True,"Collaborative Filtering",6,10.5,0.565,,0,PayPal,False,,True,2.11,False,False,False,,Variant_B,v4.0,72.436,1,High,1,0.8559816744254785,Premium
11765,17,359,158,4,3,174.03,202.39,0.86,5,0,1080p,False,French,6,True,False,False,0,False,0,,True,True,False,Content-Based,13,23.5,0.602,Signup,0,"Credit Card",False,,True,1.11,False,False,False,,Control,v4.0,96.61200000000001,1,Low,0,0.8598744997282475,Medium
11766,444,363,34,2,1,45.57,55.68,0.98,2,0,480p,False,German,8,True,False,True,3.4,False,0,,False,False,False,Content-Based,12,,0.688,Renewal,0,"Credit Card",False,,False,1.97,True,False,False,,Variant_B,v4.0,49.228,1,Low,0,0.818426724137931,Premium
11767,265,322,196,2,3,60.1,63.92,0.77,5,1,720p,False,English,4,False,False,False,0,False,0,"Thumbs Up",True,False,False,Hybrid,14,,0.636,,0,"Debit Card",False,,False,1.32,False,False,False,,Control,v4.0,47.94,1,Low,0,0.9402377972465582,High
11768,114,162,91,2,3,28.99,33.37,0.54,1,4,720p,True,Hindi,3,False,False,False,0,False,0,,True,False,False,Trending,8,,0.713,,0,"Credit Card",False,,False,0.14,True,False,False,,Control,v4.0,28.396,0,High,0,0.8687443811807013,Low
11769,292,201,95,4,2,119.67,118.97,0.74,2,2,1080p,False,Hindi,6,False,False,True,4.1,False,0,,True,True,False,"Collaborative Filtering",3,16.0,0.518,,0,"Debit Card",False,,True,0.14,True,False,False,,Control,v4.0,71.268,1,Medium,0,1.0058838362612423,Low
11770,457,294,27,3,1,55.51,56.99,0.31,1,0,1080p,False,Original,9,False,False,True,3,False,0,,True,False,False,Trending,5,,0.51,Renewal,19.99,"Credit Card",False,,True,1.23,True,False,False,,Variant_B,v4.0,33.303999999999995,0,Low,0,0.9740305316722231,Medium
11771,464,100,75,3,1,137.09,170.11,0.79,1,1,720p,False,French,3,False,False,False,0,True,4,,True,False,False,"Collaborative Filtering",7,,0.611,,0,"Debit Card",False,,True,1.51,True,False,False,,Variant_A,v3.3,79.536,1,Low,0,0.8058903062724119,High
11772,292,327,118,3,1,182.65,187.73,0.91,8,4,720p,False,English,8,False,False,False,0,False,0,,False,False,False,Trending,18,,0.684,Cancellation,19.99,"Gift Card",False,Technical,True,2.07,False,False,False,,Variant_A,v4.0,101.96,1,High,0,0.972939860437863,Premium
11773,48,44,82,4,3,45.05,50.34,0.43,4,1,720p,False,English,3,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",6,,0.605,,0,"Apple Pay",False,,True,1.52,True,False,False,,Control,v3.3,31.520000000000003,0,Low,0,0.8949145808502184,High
11774,307,314,132,3,3,23.61,27.16,0.51,6,0,4K,False,English,5,False,False,False,0,True,2,,True,False,False,Content-Based,18,,0.746,Downgrade,13.99,"Credit Card",False,,False,1.52,True,False,False,,Variant_B,v4.0,25.944,0,Low,0,0.8692930780559647,High
11775,97,283,77,3,2,228.08,295.49,0.39,2,3,1080p,True,Original,4,True,False,False,0,False,0,"Thumbs Down",True,True,False,Hybrid,8,30.3,0.586,Cancellation,0,"Credit Card",False,Technical,True,2.49,False,False,False,,Control,v3.3,103.73200000000001,1,Medium,0,0.7718704524687807,Premium
11776,375,244,64,1,3,27.39,34.65,0.84,3,3,1080p,False,English,6,False,False,False,0,False,0,,True,True,False,Content-Based,7,117.1,0.506,Downgrade,19.99,"Credit Card",False,,True,0.1,True,False,False,,Control,v4.0,37.356,0,Medium,0,0.7904761904761906,Low
11777,95,18,120,1,1,11.45,14.12,0.65,1,4,4K,True,English,7,False,False,False,0,False,0,,True,False,False,Content-Based,2,,0.918,Downgrade,13.99,"Credit Card",False,,False,0.94,True,False,False,,Variant_A,v4.0,25.479999999999997,0,High,0,0.8109065155807366,Medium
11778,326,301,192,2,3,86.71,102.65,0.79,1,1,720p,False,English,3,True,False,False,0,True,5,,True,True,False,Content-Based,4,43.8,0.52,Renewal,7.99,"Apple Pay",False,,True,2.33,True,True,False,,Control,v3.3,59.484,1,Low,0,0.8447150511446663,Premium
11779,74,106,72,1,2,71.29,78.44,0.68,6,2,480p,False,French,8,False,False,True,1.2,False,0,"Thumbs Up",True,False,False,"Collaborative Filtering",9,,0.98,Cancellation,0,"Credit Card",False,Content,True,1.02,False,False,False,,Variant_A,v4.0,50.516000000000005,1,Medium,0,0.9088475267720552,Medium
11780,336,115,81,2,3,32.26,41.02,0.85,6,0,1080p,True,German,4,False,False,False,0,True,1,,True,True,False,"Collaborative Filtering",16,86.8,0.992,,0,"Debit Card",False,,True,0.68,True,False,False,,Variant_B,v3.2,39.303999999999995,0,Low,0,0.7864456362749876,Low
11781,68,161,119,1,3,19.42,24.46,0.88,5,3,720p,False,Original,7,True,False,False,0,True,3,"Thumbs Up",True,False,False,Content-Based,19,,0.818,,0,"Apple Pay",False,,True,1.15,False,False,False,,Variant_A,v3.2,35.867999999999995,0,Medium,0,0.7939493049877351,Medium
11782,246,109,146,4,3,38.9,41.4,0.99,5,3,720p,True,French,8,False,False,False,0,False,0,"Thumbs Up",False,False,False,"Collaborative Filtering",10,,0.701,,0,PayPal,False,,True,1.94,False,False,False,,Control,v4.0,46.86,1,Medium,0,0.9396135265700483,Premium
11783,406,121,78,2,2,47.17,61.23,0.9,6,1,1080p,True,English,2,False,False,False,0,False,0,,False,False,False,Editorial,8,,0.877,,0,"Credit Card",False,,True,1.93,False,False,False,,Variant_B,v4.0,46.268,1,Low,0,0.7703739996733628,Premium
11784,77,254,164,1,1,40.77,39.73,0.85,3,3,480p,True,English,9,False,False,False,0,True,2,,True,True,False,Content-Based,16,11.2,0.924,Signup,7.99,"Credit Card",False,,True,0.9,True,False,False,,Control,v4.0,43.80800000000001,1,Medium,0,1.0261766926755602,Medium
11785,208,290,94,2,1,80.48,88.21,0.47,6,1,1080p,False,German,9,False,False,False,0,True,4,,True,False,False,Content-Based,8,,0.826,,0,PayPal,False,,True,0.38,True,False,False,,Control,v3.1,48.492,1,Low,0,0.9123682122208367,Low
11786,372,49,179,1,3,227.28,258.28,0.64,3,0,4K,False,English,2,False,False,False,0,False,0,"Thumbs Up",True,False,False,Editorial,20,,0.461,,0,"Apple Pay",False,,True,2.41,True,False,False,,Variant_A,v3.3,110.51200000000001,1,Low,0,0.8799752206907233,Premium
11787,254,73,179,3,2,125.66,149.12,0.49,0,1,720p,True,English,8,False,True,True,1,False,0,,False,False,False,"Collaborative Filtering",4,,0.402,Signup,7.99,"Credit Card",False,,False,0.65,True,False,False,,Variant_A,v3.2,66.564,1,Low,0,0.8426770386266094,Low
11788,221,213,39,2,3,249.05,301.79,0.48,0,3,480p,False,Original,4,False,False,False,0,False,0,"Thumbs Up",False,False,False,Trending,20,,0.515,Signup,13.99,"Credit Card",True,,True,2.33,False,False,False,,Variant_B,v3.2,114.82000000000001,1,Medium,0,0.8252427184466019,Premium
11789,262,307,84,3,2,27.9,26.55,0.46,4,1,240p,False,English,6,False,False,False,0,True,2,,True,False,False,Content-Based,13,,0.513,,0,"Gift Card",False,,True,1.07,True,False,False,,Control,v3.3,26.36,0,Low,0,1.0508474576271185,Medium
11790,410,197,51,3,1,262.83,258.04,0.92,3,3,1080p,False,English,9,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",10,,0.51,,0,"Credit Card",False,,False,2.47,True,False,False,,Control,v3.2,134.532,1,Medium,0,1.018563013486281,Premium
11791,331,298,21,3,3,50.25,47.15,0.34,3,4,720p,False,English,9,True,False,False,0,False,0,,True,False,False,"Collaborative Filtering",9,,0.706,Renewal,13.99,"Credit Card",False,,True,0.7,False,False,False,,Variant_A,v4.0,32.1,0,High,0,1.0657476139978792,Low
11792,344,144,117,1,2,70.53,74.82,0.54,5,3,1080p,False,Spanish,6,False,False,False,0,True,4,"Thumbs Up",True,True,False,"Collaborative Filtering",12,36.0,0.712,,0,"Credit Card",False,,True,1.71,True,False,False,,Control,v3.3,46.01200000000001,1,Medium,0,0.942662389735365,High
11793,477,190,194,3,3,82.24,104.28,0.77,0,3,480p,False,Hindi,8,False,False,False,0,False,0,,True,True,True,Editorial,15,71.9,0.834,Downgrade,19.99,PayPal,False,,True,2.07,False,False,False,,Control,v3.3,57.596,1,Medium,1,0.7886459532029152,Premium
11794,259,274,143,1,2,84.85,101.62,0.7,1,3,1080p,False,Hindi,6,True,False,False,0,False,0,,True,False,False,Content-Based,1,,0.521,,0,"Debit Card",False,,True,1.07,True,False,False,,Control,v3.2,56.14,1,Medium,0,0.8349734304270812,Medium
11795,308,353,58,1,2,75.68,83.41,0.53,5,4,1080p,False,Original,6,False,False,True,2.1,False,0,,True,True,False,Trending,12,17.9,0.456,,0,"Gift Card",False,,True,0.45,True,True,False,,Control,v4.0,47.37200000000001,1,High,0,0.9073252607601008,Low
11796,74,263,36,1,2,53.68,69.15,0.86,6,2,1080p,True,English,4,False,False,True,3.4,False,0,,False,False,False,Content-Based,14,,0.8,,0,PayPal,False,,True,0.33,False,False,False,,Control,v4.0,48.072,1,Medium,0,0.7762834417932031,Low
11797,125,95,72,3,1,43.51,51.98,0.36,4,3,1080p,False,Original,9,True,False,False,0,False,0,,True,False,False,Trending,2,,0.69,Upgrade,0,"Gift Card",False,,False,0.64,False,False,False,,Control,v3.2,30.004,0,Medium,0,0.8370527125817623,Low
11798,188,288,150,4,3,59.59,65.34,0.46,0,2,720p,False,Spanish,3,False,False,False,0,True,5,,True,True,False,Trending,3,15.2,0.8,,0,"Gift Card",False,,True,0.23,True,False,False,,Variant_A,v4.0,38.736000000000004,0,Medium,0,0.9119987756351393,Low
11799,254,132,163,2,1,197.58,180.84,0.47,7,0,1080p,False,Original,1,False,False,False,0,True,2,,True,False,False,Editorial,6,,0.628,Renewal,0,"Debit Card",False,,True,2.18,False,False,False,,Control,v3.2,93.53200000000001,1,Low,0,1.0925680159256803,Premium
11800,447,293,147,1,1,16.85,16.18,0.54,5,1,720p,False,English,8,False,True,False,0,True,5,,True,True,False,Trending,19,33.9,0.85,Renewal,13.99,"Credit Card",False,,True,1.79,True,True,False,,Control,v4.0,25.040000000000003,0,Low,0,1.0414091470951794,High
11801,321,292,27,1,1,70.04,79.93,0.38,5,2,1080p,True,English,2,False,False,False,0,True,1,"Thumbs Down",True,False,False,"Collaborative Filtering",13,,0.81,Signup,0,"Credit Card",False,,True,1.67,True,False,False,,Control,v3.2,39.916000000000004,0,Medium,0,0.8762667333917178,High
11802,308,192,60,4,3,189.85,211.02,0.59,6,0,720p,False,Spanish,6,False,False,True,4.9,False,0,,True,False,False,Content-Based,20,,0.79,,0,PayPal,False,,False,1.77,True,True,False,,Control,v4.0,94.84,1,Low,0,0.8996777556629703,High
11803,235,259,3,4,1,277.81,288.87,0.41,4,1,4K,True,English,7,False,False,False,0,True,2,,False,False,False,"Collaborative Filtering",8,,0.417,,0,"Credit Card",False,,True,1.63,False,False,False,,Variant_A,v3.1,125.02400000000002,1,Low,0,0.9617128812268494,High
11804,474,29,142,1,2,15.21,19.17,0.41,1,3,1080p,False,German,4,True,False,False,0,True,5,,False,False,False,"Collaborative Filtering",4,,0.915,,0,"Debit Card",False,,True,0.19,True,False,False,,Control,v4.0,19.684,0,Medium,0,0.7934272300469484,Low
11805,250,119,49,3,1,45.05,52.34,0.36,4,3,1080p,False,Spanish,4,True,False,False,0,True,3,,False,False,False,Content-Based,19,,0.626,,0,"Credit Card",False,,False,1.48,False,False,False,,Variant_B,v3.1,29.92,0,Medium,0,0.860718379824226,High
11806,332,196,26,4,3,25.17,31.04,0.92,6,3,240p,False,English,4,False,False,True,4.7,True,2,,True,True,False,Hybrid,7,81.6,0.481,,0,"Apple Pay",False,,True,1.09,True,True,False,,Control,v4.0,38.668,0,Medium,0,0.8108891752577321,Medium
11807,398,47,190,1,3,25.91,26.38,0.9,7,4,240p,False,Hindi,8,False,False,False,0,True,2,,True,False,False,"Collaborative Filtering",7,,0.853,,0,"Credit Card",False,,True,0.48,True,False,False,,Variant_B,v3.3,39.16400000000001,0,High,0,0.9821834723275209,Low
11808,345,341,108,1,3,35.36,43.59,0.73,3,4,720p,True,Hindi,4,False,False,False,0,True,1,,True,False,False,Hybrid,1,,0.692,,0,"Credit Card",False,,True,1.7,True,False,False,,Variant_B,v4.0,36.943999999999996,0,High,0,0.8111952282633631,High
11809,72,53,168,3,1,29.36,31.2,0.95,5,4,1080p,True,English,3,False,False,False,0,False,0,"Thumbs Down",True,False,False,Trending,19,,0.419,Renewal,13.99,"Debit Card",False,,True,1.13,False,False,False,,Control,v3.3,40.844,0,High,0,0.941025641025641,Medium
11810,235,38,163,2,1,159.29,182.75,0.64,2,4,480p,False,English,6,False,False,False,0,False,0,,False,False,False,"Collaborative Filtering",17,,0.869,,0,"Credit Card",False,,False,0.72,True,True,False,,Variant_A,v4.0,84.116,1,High,0,0.8716279069767442,Medium
11811,324,356,122,3,3,78.58,71.38,0.59,8,0,720p,False,English,7,False,False,True,2.5,False,0,,True,False,False,Hybrid,8,,0.661,,0,"Credit Card",False,,True,1.86,True,True,False,,Variant_B,v3.3,50.532000000000004,1,Low,0,1.1008685906416364,High
11812,156,176,65,3,3,22.84,28.3,0.56,3,0,720p,False,German,4,False,False,False,0,False,0,,True,True,False,Content-Based,15,95.8,0.853,,0,"Credit Card",False,,True,0.24,False,False,False,,Variant_B,v3.2,26.736,0,Low,0,0.8070671378091873,Low
11813,455,46,19,2,3,7.57,8.25,0.5,6,3,720p,False,Original,8,False,False,True,4.8,False,0,,False,False,False,Hybrid,20,,0.853,,0,"Gift Card",False,,True,0.98,True,True,False,,Control,v4.0,19.628,0,Medium,0,0.9175757575757576,Medium
11814,394,81,12,2,1,22.95,27.11,0.42,2,1,240p,False,English,3,False,False,False,0,True,4,,False,False,False,"Collaborative Filtering",19,,0.46,,0,"Credit Card",False,,True,0.77,False,False,False,,Control,v4.0,22.78,0,Low,0,0.8465510881593508,Medium
11815,115,216,200,3,2,104.33,108.56,0.36,5,4,720p,False,Spanish,1,False,False,False,0,False,0,,True,True,False,Content-Based,7,81.4,0.768,Signup,7.99,"Debit Card",False,,True,0.39,True,False,False,,Control,v3.2,52.732,1,High,0,0.9610353721444362,Low
11816,313,45,33,4,1,12.44,14.28,0.97,7,1,1080p,True,English,6,False,True,False,0,True,3,"Thumbs Up",True,False,False,"Collaborative Filtering",13,,0.616,Renewal,7.99,"Gift Card",False,,True,0.41,False,False,False,,Control,v4.0,35.576,0,Low,0,0.8711484593837535,Low
11817,228,134,77,1,1,25.71,24.12,0.31,7,0,240p,False,English,2,False,False,True,3.2,False,0,,True,False,False,Hybrid,1,,0.728,,0,PayPal,False,,True,0.62,False,False,False,,Control,v3.3,19.983999999999998,0,Low,0,1.0659203980099503,Low
11818,322,46,18,2,1,34.88,32.97,0.34,4,4,1080p,False,English,4,False,True,False,0,True,3,,True,False,False,Content-Based,7,,0.453,,0,PayPal,False,,True,0.15,False,False,False,,Control,v3.3,25.252000000000002,0,High,0,1.0579314528359116,Low
